# it_language_admin.txt - this file is for the internationalization of the astGUIclient 
# admin web pages. The associated install.pl file will take the language as an 
# argument and alter the php scripts to the language typed in the command line:
# example: ./install.pl --language=it
# current languages in the file:
# - English - (en) no alterations
# - Italian - (it) first column
***LANGUAGES***
en-English|it-Italiano|
PHONE LISTINGS|ELENCO TELEFONI|
SERVER LISTINGS|ELENCO SERVER|
CONFERENCE LISTINGS|ELENCO CONFERENZE|
script runtime|Tempo Esecuzione Script|
ADD NEW PHONE|AGGIUNGI TELEFONO|
ADD NEW SERVER|AGGIUNGI SERVER|
ADD NEW CONFERENCE|NUEVA CONFERENCIA|
ADD SCRIPT|AGGIUNGI SCRIPT|
VIEW SCRIPTS|VISUALIZZA SCRIPT|
SCRIPTS LISTINGS|ELENCO SCRIPT|
ADDING NEW PHONE|CREANDO telefono|
ADDING NEW SERVER|CREANDO SERVIDOR|
ADDING NEW CONFERENCE|CREANDO CONFERENCIA|
MODIFY PHONE|MODIFICAR EL telefonO|
MODIFY SERVER|MODIFICAR EL SERVIDOR|
MODIFY CONFERENCE|MODIFICAR LA CONFERENCIA|
MODIFYING PHONE|MODIFICANDO EL telefonO|
MODIFYING SERVER|MODIFICANDO EL SERVIDOR|
MODIFYING CONFERENCE|MODIFICANDO LA CONFERENCIA|
SEARCH PHONES|BUSCAR telefonOS|
SEARCH PHONES RESULTS|RESULTADO DE LA BÚSQUEDA DE telefonOS|
PHONE LIST|ELENCO TELEFONI|
SERVER LIST|ELENCO SEEVER|
CONFERENCE LIST|LISTA DE  CONFERENCIAS|
HELP|AIUTO|
Click here for phone stats|Pinchar aquí­ para ver las estadísticas del telefono|
REMOTE INBOUND: Main|ENTRANTES REMOTOS: Principal|
REMOTE INBOUND: Popup|SALIENTES REMOTOS: Popup|
CALLS SENT TO|LLAMADAS REALIZADAS A|
Phone Stats|Estadísticas Del telefono|
CALL TIME AND CHANNELS|TIEMPO DE LLAMADA Y CANALES|
CHANNEL GROUP|GRUPO DE CANALES|
HOURS:MINUTES|ORE:MINUTI|
TOTAL CALLS|TOTALE CHIAMATE|
>NUMBER|>NUMERO|
 DATE<| DATA<|
Close this window|Chiudi questa finestra|
Inbound Calls Stats|Statistiche Chiamate In Entrata|
Add New User|Aggiungi Nuovo Utente|
Add New Campaign|Aggiungi Nuova Campagna|
Add New List|Aggiungi Nuova Lista|
Add New In-Group|Aggiungi Nuovo Gruppo Inbound|
Add New Remote Agents|Aggiungi Nuovo Operatore Remoto|
Add New Users Group|Aggiungi Nuovo Gruppo Utente|
Add New Script|Aggiungi Nuovo Script|
New User Addition|Creazione Nuovo Utente|
New Campaign Addition|Creazione Nuova Campagna|
New Campaign Status Addition|Creazione Nuovo Esito Personalizzato Per Campagna|
New Campaign Hot Key Addition|Creazione Nuova HotKey Personalizzata Per Campagna|
New List Addition|Creazione Nuova Lista|
New In-Group Addition|Creazione Nuovo Gruppo Inbound|
New Remote Agents Addition|Creazuibe Nuovi Operatori Remoti|
New Users Group Addition|Creazione Nuovo Gruppo Utenti|
New Script Addition|Creazione Nuovo Script|
Modify User|Modifica Utente|
Modify Campaign - Basic View|Modifica Campagna - Vista Generale|
Modify Campaign|Modifica Campagna|
Modify List|Modifica Lista|
Modify In-Group|Modifica Gruppo Inbound|
Modify Remote Agents|Modifica Operatori Remoti|
Modify Users Groups|Modifica Gruppi Utenti|
Modify Script|Modifica Script|
Welcome|Benvenuto|
Lists|Liste|
In-Groups|In-Groups|
Remote Agents|Operatori Remoti|
User Groups|Gruppi Utenti|
Search Form|Form di Ricerca|
Search Results|Risultati Ricerca|
VICIDIAL ADMIN|VICIDIAL ADMIN|
 TABLE| TABELLA|
First Name|Nome|
Middle Initial|Secondo Nome|
Last Name|Cognome|
Address Line 1|Indirizzo, linea 1|
Address Line 2|Indirizzo, linea 2|
Address Line 3|Indirizzo, linea 3|
City|Citta`|
State - limited to 2 characters|Stato - limitato a 2 caratteri|
Province|Provincia|
Postal Code|CAP|
Country|Stato|
Gender|Sesso|
Date of Birth|Data di Nascita|
Alternate Phone Number|Numero di Telefono Alternativo|
Email Address|Email|
Security Phrase|Frase De Seguridad|
Comments|Note|
THE END|FINE|
Logout|Logout|
LIST USERS|VISUALIZZA UTENTI|
ADD A NEW USER|NUOVO UTENTE |
SEARCH FOR A USER|RICERCA UTENTI|
ADD USER GROUP|NUOVO GRUPPO UTENTI|
LIST USER GROUPS|VISUALIZZA GRUPPI UTENTI|
ADD CAMPAIGN|AGGIUNGI CAMPAGNA|
LIST CAMPAIGNS|VISUALIZZA CAMPAGNE|
SHOW LISTS|VISUALIZZA LISTE|
ADD NEW LIST|AGGIUNGI NUOVA LISTA|
ADD A NEW LIST|AGGIUNGI NUOVA LISTA|
LOAD NEW LEADS|CARICA NUOVI CONTATTI|
SHOW IN-GROUPS|VISUALIZZA GRUPPI INBOUND|
ADD NEW IN-GROUP|AGGIUNGI NUOVO GRUPPO INBOUND|
SHOW REMOTE AGENTS|VISUALIZZA OPERATORI REMOTI|
ADD NEW REMOTE AGENTS|NUOVO OPERATORE REMOTO|
SERVER STATS|STATISTICHE SERVER|
PARK REPORT|INFORME DE PARKING|
VDAD REPORT|REPORT VDAD|
CLOSER REPORT|INFORME CLOSER|
SEARCH FOR A LEAD|RICERCA CONTATTI|
GROUP HOURLY|GRUPO POR HORA|
User Number|Numero Utente|
Full Name|Nome Completo|
User Level|Livello Utente|
User Group|Gruppo Utente|
ADD A NEW CAMPAIGN|NUOVA CAMPAGNA|
ADD A NEW INBOUND GROUP|NUOVO GRUPPO INBOUND|
ADD NEW USERS GROUP|NUOVO GRUPPO UTENTI|
Campaign ID|ID Campagna|
Campaign Name|Nome Campagna|
Park Extension|Extension Del Parking|
Park Filename|Nombre de fichero Del Parking|
Web Form|Web Form|
Allow Closers|Permitir Closers|
Hopper Level|Livello Coda Chiamate|
Auto Dial Level|Livello Auto Dial|
Next Agent Call|Operatore Da Scegliere Per La Chiamata Successiva|
Local Call Time|Orario Chiamate|
Voicemail|Casella Vocale|
SUBMIT|INVIA|
List ID|ID Lista|
List Name|Nome Lista|
Campaign|Campagna|
Group ID|ID Gruppo|
Group Name|Nome Gruppo|
Group Color|Colore Gruppo|
Fronter Display|Mostrar Fronter|
User ID Start|Inizio ID Utente|
Number of Lines|Numero di Linee|
External Extension|Numero Di Interno Remoto|
Inbound Groups|Gruppi Inbound|
Group: |Gruppo: |
Description: |Descrizione: |
USER ADDED|UTENTE AGGIUNTO|
CAMPAIGN ADDED|CAMPAGNA AGGIUNTA|
CAMPAIGN STATUS ADDED|STATO PERSONALIZZATO PER CAMPAGNA AGGIUNTO|
CAMPAIGN HOT KEY ADDED|HOTKEY AGGIUNTA|
LIST ADDED|LISTA AGGIUNTA|
GROUP ADDED|GRUPPO AGGIUNTO|
REMOTE AGENTS ADDED|OPERATORE REMOTO AGGIUNTO|
USER GROUP ADDED|GRUPPO UTENTI AGGIUNTO|
USER MODIFIED|UTENTE MODIFICATO|
GROUP MODIFIED|GRUPPO MODIFICATO|
CAMPAIGN MODIFIED|CAMPAGNA MODIFICATA|
LIST MODIFIED|LISTA MODIFICATA|
USER GROUP MODIFIED|GRUPPO UTENTI MODIFICATO|
RESETTING LIST-CALLED-STATUS|RESET ESITI CONTATTI DELLA LISTA CHIAMATI|
Dial status |Esito Chiamata |
List Order|Ordine Lista|
Hopper Level|Livello Coda Chiamate|
Force Reset of Hopper|Forza Il Reset Della Coda Chiamate|
Dial Timeout|Timeout Chiamata|
Dial Prefix|Prefisso Chiamata|
Campaign CallerID|CallerID della Campagna|
Campaign VDAD exten|Exten VDAD de La campaña|
Campaign Rec exten|Interno Registrazioni Per Questa Campagna|
Campaign Recording|Registrazioni Per Questa Campagna|
Campaign Rec Filename|Nome Registrazioni Per Questa Campagna|
LISTS WITHIN THIS CAMPAIGN|LISTE IN QUESTA CAMPAGNA|
LIST ID|ID LISTA|
LIST NAME|NOME LISTA|
>ACTIVE<|>ATTIVO<|
This campaign has |Questa campagna ha |
active lists and |liste attive e |
inactive lists|lista inattive|
leads to be dialed in those lists|contatti da chiamare in queste liste|
leads in the dial hopper|contatti nella coda chiamate|
>STATUS<|>ESITO<|
>DESCRIPTION<|>DESCRIZIONE<|
>SELECTABLE<|>SELEZIONABILE<|
>DELETE<|>CANCELLA<|
ADD NEW CUSTOM CAMPAIGN STATUS|AGGIUNGI NUOVO ESITO PERSONALIZZATO PER CAMPAGNA|
Selectable: |Selezionabile: |
value=ADD|value=ADD|
CUSTOM HOT KEYS WITHIN THIS CAMPAIGN|HOT KEY PERSONALIZZATE PER QUESTA CAMPAGNA|
>HOT KEY<|>HOT KEY<|
ADD NEW CUSTOM CAMPAIGN HOT KEY|AGGIUNGI NUOVA HOT KEY PERSONALIZZATA PER QUESTA CAMPAGNA|
Hot key: |Hot Key: |
Basic View|Vista Generale|
Detail View|Vista Dettagliata|
MODIFY A LISTS RECORD|MODIFICA I DATI DELLA LISTA|
Reset Lead-Called-Status for this list|Resetta questa lista allo stato di `contatti non chiamati`|
STATUSES WITHIN THIS LIST|ESITI IN QUESTA LISTA|
>CALLED<|>CHIAMATI<|
>NOT CALLED<|>NON CHIAMATI<|
>SUBTOTALS<|>SUBTOTALI<|
>SUBTOTAL<|>SUBTOTALE<|
TIME ZONES WITHIN THIS LIST|FUSI ORARI IN QUESTA LISTA|
GMT OFFSET NOW|FUSO ORARIO ATTUALE|
local time|ora locale|
List Last Call Date:|Data Ultima Telefonata|
>TOTAL<|>TOTALE<|
CALLED COUNTS WITHIN THIS LIST|CHIAMATE EFFETTUATE IN QUESTA LISTA|
MODIFY A GROUPS RECORD|MODIFICAR UN REGISTRO DE LOS GRUPOS|
MODIFY A REMOTE AGENTS ENTRY|MODIFICAR UNA ENTRADA DE LOS AGENTES REMOTOS|
numbers only|solo cifre|
dial plan number dialed to reach agents|numero del dialplan usato per raggiungere gli operatori|
MODIFY A USERS GROUP ENTRY|MODIFICA UN GRUPPO UTENTI|
no spaces or punctuation|senza spazi e punteggiatura|
description of group|Descrizione del gruppo|
SEARCH FOR A USER|RICERCA UTENTE|
SEARCH RESULTS|RISULTATI RICERCA|
>STATS<|>STATISTICHE<|
USER LISTINGS|ELENCO UTENTI|
CAMPAIGN LISTINGS|ELENCO CAMPAGNE|
LIST LISTINGS|ELENCO LISTE|
INBOUND GROUP LISTINGS|ELENCO GRUPPI INBOUND|
REMOTE AGENTS LISTINGS|ELENCO OPERATORI REMOTI|
USER GROUPS LISTINGS|ELENCO GRUPPI UTENTI|
script runtime|tempo di esecuzione script|
Hopper List|Coda Chiamate|
Live Current Hopper List|Coda Contatti Da Chiamare In Tempo Reale|
Total leads in hopper right now|Totale Contatti Nella Coda Chiamate In Questo Istante|
Server Stats|Statistiche Server|
Total Calls placed from this Campaign:       |Totale Chiamate Effettuate Per Questa Campagna:|
Average Call Length for all Calls in seconds:|Durata Media per Tutte Le Chiamate In Secondi:|
Total DROP Calls:                            |Totale Chiamate ABBATTUTE:|
Average Length for DROP Calls in seconds:    |Durata Media Chiamate ABBATTUTE in secondi:   |
Total NA calls -Busy,Disconnect,RingNoAnswer: |Totale Chiamate Senza Risposta - occupato, disconnesso, fuori posto...: |
Average Call Length for NA Calls in seconds: |Durata Media Chiamate Senza Risposta in secondi:      |
---------- DROPS|---------- ABBATTUTE|
 AUTO-DIAL NO ANSWERS| NESSUNA RISPOSTA AUTO-DIAL|
---------- AGENT STATS|---------- STATISTICHE OPERATORE|
---------- TIME STATS|---------- STATISTICHE TEMPO|
USER                    |UTENTE                 |
Average Wait time between calls|Tempo Medio di Attesa Tra Due Chiamate|
TOTAL Agents:|TOTALE Operatori:|
Percent of DROP Calls taken out of Answers:|Percentuale Di Chiamate ABBATTUTE Su Chiamate Con Risposta:|
TIME M|TEMPO M|
AVRG M|MEDIA M|
Agents Time On Calls                 |Tempo Conversazione Operatori|
agents logged in on server|Operatori collegati al server|
Paused agents|Operatori in pausa|
5 minutes or more on call|5 o piu` minuti in conversazione|
Over 10 minutes on call|Oltre 10 minuti in conversazione|
 NO AGENTS ON CALLS | NESSUN OPERATORE IN CONVERSAZIONE |
calls being placed on server|chiamate effettuate dal server|
LIVE CALL WAITING|CHIAMATA IN ATTESA|
 NO LIVE CALLS WAITING | NESSUNA CHIAMATA IN ATTESA|
START OVER|RICOMINCIA|
Lead Loader Module|Modulo Caricamento Contatti|
Current file status|Stato attuale del file|
Load leads from this file|Carica Contatti Da Questo File|
Answering Machine Message|Messaggio Segreteria Telefonica|
Processing |Elaborazione in corso|
TALK TIME AND STATUS|TEMPO DI CHIAMATA E ESITO|
>COUNT<|>CUENTA<|
>HOURS:MINUTES<|>ORE:MINUTI<|
TOTAL CALLS |TOTALE CHIAMATE |
LOGIN/LOGOUT TIME|TIEMPO LOGIN/LOGOUT|
>EVENT <|>EVENTO <|
> CAMPAIGN<|> CAMPAGNA<|
CAMPAIGN: |CAMPAGNA: |
LAST 50 CALLS|ULTIME 50 CHIAMATE|
VICIDIAL REMOTE: Call Disposition|REMOTE VICIDIAL: disposicion De la Llamada|
Call has been dispositioned|La Chiamata Ha Avuto Un Esito|
Close This Window|Chiudi Questa Finestra|
Call information|Informazioni Chiamata|
lead lookup FAILED for lead_id|las operaciones de búsqueda del plomo FALLARON para el lead_id|
DISPO CALL|ESITO CHIAMATA|
>Address |>Indirizzo |
>City |>Citta` |
>State:|>Estado:|
 Postal Code:| CAP:|
>Province |>Provincia |
>Country |>Stato |
>Alt Phone |>Numero Alt |
>Email |>Email |
>Security |>Seguridad|
>Comments |>Note |
>Disposition:|>Esito:|
Group Hourly Stats|Statistiche Orarie Del Gruppo|
TSR HOUR COUNTS|DATI ORARI|
Lead Search|Ricerca Contatti|
Lead Lookup|Operaciones de búsqueda del Lead|
Please enter a:|Per favore, inserisci:|
a Home Phone Number:|un numero di telefono:|
vendor lead code|co`digo del vendedor del Lead|
a lead ID:|un ID Contatto:|
>NEW SEARCH<|>NUOVA RICERCA<|
Lead record modification|Registro del Lead modificado|
information modified|informazione modificata|
CALLS TO THIS LEAD|CHIAMATE VERSO QUESTO CONTATTO|
VDAD Closer Stats|Estadísticas de VDAD Closer|
Auto-dial Closer Stats|Estadísticas de Auto-dial en CLOSER|
VICIDIAL REMOTE AGENTS|VICIDIAL, AGENTES REMOTOS|
INBOUND STATS|STATISTICHE INBOUND|
REMOTE AGENTS ERROR - Please go back and look at the data you entered|ERROR AGENTES REMOTOS – Por favor, vuelva atrás y compruebe los datos que introdujo|
 - WAITING - |- IN ATTESA -|
Remote Agent inbound stats         |Stats de entrada del agente alejado|
Total calls taken |Llamadas totales tomadas |
Total talk time on |Tiempo total de conversacion|
Call list for |Lista la llamada para |
 NO CALLS ON THIS DAY |NESSUNA CHIAMATA IN QUESTO GIORNO|
Scripts|Script|
Script:|Script:|
Get Call Launch|Esegui all`avvio della telefonata|
not used currently|non utilizzato attualmente|
VERSION|VERSIONE|
BUILD|BUILD|
REPORTS|REPORT|
 CAMPAIGNS| CAMPAGNE|
LISTS|LISTE|
SCRIPTS|SCRIPT|
FILTERS|FILTRI|
IN-GROUPS|GRUPPI INBOUND|
USER GROUPS|GRUPPI UTENTI|
REMOTE AGENTS|OPERATORI REMOTI|
Column|Colonna|
 PERFORMANCE| PERFORMANCE|
SERVER |SERVER |
### END translation phrases through 1.1.11 release ###
Drop Call Seconds -<\/B> The number of seconds from the time the customer line is picked up until the call is considered a DROP, only applies to outbound calls|Segundos de la llamada de la gota -</B> el número de segundos a partirdel tiempo que la línea de cliente se escoge encima de hasta que lallamada se considera una GOTA, so`lo se aplica a las llamadas desalida|
Safe Harbor Message -<\/B> If set to Y will play a message to customer after the Drop Call Seconds timeout is reached without being transferred to an agent. This setting will override sending to a voicemail box if this is set to Y|seguro puerto mensaje -</B> si fijar y juego uno mensaje clientedespue`s gota llamar segundo descanso ser alcanzar sin ser transferiruno agente. _ este fijar eliminar sending uno voicemail caja si esteser fijar y|
Safe Harbor Exten -<\/B> This is the dial plan extension that the desired Safe Harbor audio file is located at on your server|seguro puerto Exten -</B> este ser dial plan extension que desear seguropuerto audio archivo ser localizar en en su servidor|
Drop Message -<\/B> If set to Y will play a message to customer after the Drop Call Seconds timeout is reached without being transferred to an agent. This setting will override sending to a voicemail box if this is set to Y|Mensaje de la gota -</B> si el sistema a Y juega un mensaje al clientedespue`s de que el descanso de los segundos de la llamada de la gotase alcance sin la transferencia a un agente. Este ajuste eliminaráenviar a una caja del voicemail si esto se fija a Y|
Drop Exten -<\/B> This is the dial plan extension that the desired Dropped call audio file is located at on your server|Gota Exten -</B> esta es la extension dial plan que el archivo audiocaído deseado de la llamada está situado en en su servidor|
Call Time ID -<\/B> This is the short name of a Vicidial Call Time Definition. This needs to be a unique identifier. Do not use any spaces or punctuation for this field. max 10 characters, minimum of 2 characters|Identificacio`n del tiempo de la llamada -</B> este es el nombre corto deuna definicio`n del tiempo de la llamada de Vicidial. este necesitaser un identificador único. No utilice ningunos espacios opuntuacio`n para los caracteres de este máximo 10 del campo, mínimode 2 caracteres|
Call Time Name -<\/B> This is a more descriptive name of the Call Time Definition. This is a short summary of the Call Time definition. max 30 characters, minimum of 2 characters|Nombre del tiempo de la llamada -</B> este es un nombre más descriptivode la definicio`n del tiempo de la llamada. este es un resumen cortode los caracteres del máximo 30 de la definicio`n del tiempo de lallamada, mínimo de 2 caracteres|
Call Time Comments -<\/B> This is where you can place comments for a Vicidial Call Time Definition such as -10am to 4pm with extra call state restrictions-.  max 255 characters|El tiempo de la llamada comenta -</B> aquí es donde usted puede poner loscomentarios para una definicio`n del tiempo de la llamada de Vicidialtal como -10am hasta los 4pm con restricciones adicionales del estadode la llamada -. los caracteres del máximo 255|
Default Start and Stop Times -<\/B> This is the default time that calling will be allowed to be started or stopped within this call time definition if the day-of-the-week start time is not defined. 0 is midnight. To prevent calling completely set this field to 2400 and set the Default Stop time to 2400. To allow calling 24 hours a day set the start time to 0 and the stop time to 2400|Tiempos del comienzo y de parada del defecto -</B> este es el tiempo dedefecto paran que el llamar será permitido que sea comenzado o dentrode esta definicio`n del tiempo de la llamada si la hora de salida dela di`a-de-$$$-SEMANA no se define. 0 es medianoche. Evitar el llamarfijo` totalmente este campo a 2400 y fijo` el tiempo de parada deldefecto a 2400. Permitir el llamar 24 horas al día fijo` la hora desalida a 0 y el tiempo de parada a 2400|
